conattrA conattrP conattrAP
0.609456 NA 0.227154
-1.055466 NA -0.17721
1.385179 NA 0.637694
-0.752619 NA -0.540266
0.79507 NA 1.25459
-0.555249 NA -0.751301
-0.349951 NA -1.214238
-1.133994 NA -0.913962
1.038524 NA 0.021227
0.940077 NA 1.206363
-0.036506 NA -0.296142
0.073493 NA -0.630133
-0.282208 NA -0.522836
0.262576 NA -0.820318
-0.469087 NA 1.440669
-0.725874 NA 1.59764
0.923582 NA 1.367075
-0.358124 NA -0.619715
0.520375 NA 0.137718
-0.313499 NA 0.34897
-1.473909 NA 0.057988
-2.579558 NA -0.877639
0.707715 NA 0.279675
0.371273 NA -0.400739
0.916059 NA -0.412574
0.145652 NA -0.045695
0.650632 NA -0.106061
0.678586 NA -0.253339
-0.586721 NA 2.544129
-0.675138 NA 0.091042
0.59786 NA -0.165951
0.836249 NA 0.471149
0.802826 NA -0.283048
-0.515088 NA -0.512783
2.191017 NA -1.246498
0.086007 NA 0.308702
0.338221 NA 1.471985
-0.855896 NA -0.118097
0.274761 NA -0.626717
-0.660946 NA -0.357915
0.091131 NA 0.007222
1.061291 NA 0.894294
0.502696 NA 0.41903
2.03902 NA 1.333346
-1.137422 NA -1.188271
0.424643 NA 0.630974
1.868072 NA 1.217888
1.446263 NA -0.161704
0.827234 NA 0.870646
0.268457 NA 0.457466
-0.122218 NA -2.288121
-1.274489 NA -1.079903
-0.904032 NA 0.713416
0.357599 NA -0.207492
0.431144 NA -0.483199
-0.615464 NA 0.484011
-0.646708 NA -0.954102
-0.764476 NA 1.884474
-0.885418 NA -1.395701
0.728192 NA -0.096038
-0.326158 NA 0.361133
-0.141194 NA -0.230982
-1.039468 NA 0.105103
-0.768408 NA 0.463211
-0.325684 NA -1.340602
-1.37311 NA -0.295407
0.463964 NA -1.068849
-0.769259 NA -0.821968
-0.310097 NA 0.16281
-0.357053 NA 0.211175
-1.674128 NA 1.284869
1.852519 NA -0.207954
-0.720682 NA -0.087186
-0.420664 NA 1.707141
0.741567 NA -0.33963
1.212652 NA -1.842285
1.735413 NA 3.152106
-0.78269 NA 0.287524
-1.0834 NA 0.178182
-1.769846 NA 0.439384
0.980924 NA -0.484069
0.979296 NA -1.316126
-1.0905 NA -1.048309
0.667251 NA 1.22155
-0.514962 NA 0.96743
-0.138374 NA -0.802794
0.02342 NA -0.205387
-0.473736 NA 1.39034
-1.033017 NA -0.341593
-0.661109 NA 0.670115
1.203459 NA 2.299816
-0.516104 NA -1.840332
-1.248872 NA -0.843591
-0.818613 NA -0.557652
2.193109 NA -0.117791
-0.885965 NA 0.296681
0.500364 NA -0.529216
1.667802 NA -0.288418
0.028399 NA 0.680311
0.35158 NA -0.222988
1.285218 NA 0.272196
0.337753 NA 0.36017
-0.402358 NA -0.645366
-0.368288 NA 0.686051
0.3553 NA -1.051483
2.306273 NA 0.483517
0.979493 NA -1.954236
-0.946319 NA 1.41414
-0.337595 NA 0.254235
-0.91887 NA 0.51678
-0.091007 NA -2.644191
0.107222 NA 1.492991
0.38075 NA -0.346566
1.055249 NA -0.494184
0.4013 NA 1.035074
-1.778913 NA -1.47796
-0.165834 NA 2.318695
1.651887 NA 1.406018
1.392377 NA -0.756063
-0.688381 NA -0.328239
-1.696618 NA -0.071
0.148894 NA 1.766699
-0.561146 NA 0.146457
-1.397114 NA -0.610368
-0.77946 NA -1.112713
-0.481434 NA 0.514492
-1.349846 NA -1.156349
1.368989 NA 1.638922
0.642927 NA -0.465085
-0.144156 NA 0.38545
-1.313368 NA -0.664167
0.84857 NA 1.050158
0.229908 NA 1.052132
-0.161861 NA -0.665906
1.304426 NA 0.415642
-0.074388 NA 0.739675
0.610566 NA -0.579507
-0.040811 NA -0.808082
-0.416539 NA -0.887924
-0.31024 NA 0.21531
2.443262 NA 0.619017
0.387133 NA 0.028102
-0.639903 NA 0.324048
1.810339 NA 2.607947
-0.769095 NA 0.449503
-1.161244 NA -0.553249
1.153944 NA 0.489087
-1.668327 NA 0.909135
-1.237523 NA -1.105073
1.048416 NA 0.233453
-0.926321 NA 1.121645
0.993015 NA 1.155764
-0.68687 NA -2.618195
-0.233159 NA 1.160754
-0.527608 NA 1.356876
0.557222 NA 0.202339
0.898731 NA 0.320911
-0.311947 NA 0.966558
-0.528439 NA 0.48481
-0.105165 NA 0.996134
-0.009407 NA -1.130404
-0.360422 NA -0.000905
1.075201 NA -0.4608
-0.621557 NA 0.403802
-0.85495 NA -0.07665
0.638868 NA 1.513332
-0.10507 NA 0.482538
0.112573 NA -0.805012
-1.040039 NA 0.23521
-1.973371 NA -0.357614
-0.651481 NA 0.378563
1.817947 NA -0.664352
-0.366644 NA -0.122239
0.627205 NA 0.971656
0.270499 NA -0.920491
-0.079175 NA 0.390945
1.056286 NA -0.641359
-0.623535 NA -1.471832
0.391321 NA 1.421343
-0.387756 NA -0.272917
-1.125633 NA -0.195249
0.198996 NA -0.251591
1.580925 NA 1.207607
0.092073 NA -1.008301
0.379701 NA -0.795057
-0.229349 NA 0.559405
-2.175862 NA -0.951701
-0.627129 NA -0.134653
-0.864682 NA -0.152454
-1.376563 NA -0.223732
0.531688 NA 0.357901
0.833403 NA 1.639955
0.746731 NA -1.008032
1.085926 NA -0.265983
1.384611 NA -0.632049
1.720748 NA 0.053332
-2.363154 NA -0.415961
0.231827 NA 1.066616
1.981463 NA -1.726987
-0.308544 NA 1.055664
0.358319 NA -1.034832
0.180501 NA 0.620784
1.764712 NA 1.13477
-0.063816 NA 0.124277
0.084157 NA 0.518412
-1.531736 NA 0.123357
-0.172207 NA 0.956211
-0.361134 NA -1.065992
-0.757744 NA -0.845485
2.852921 NA -1.205717
1.121196 NA 0.076485
-0.128932 NA 0.282283
0.898089 NA -0.571704
0.485788 NA -0.68833
0.086133 NA 0.012539
-0.561552 NA -0.299747
1.277818 NA -1.880731
-0.050972 NA 1.543786
-1.131414 NA -1.24701
0.575936 NA -1.599269
-0.60449 NA -1.778899
-2.162636 NA 0.485781
-0.901705 NA -0.609421
-0.769994 NA -0.828142
-1.151323 NA 1.217142
0.891603 NA 0.459831
-0.524073 NA -0.722576
-2.005383 NA 1.446319
-0.237282 NA 0.317415
-0.105824 NA 0.772129
-0.714797 NA 0.131216
-0.18312 NA -2.186323
-1.179238 NA -0.85142
-0.939649 NA -0.830004
0.00483 NA -0.986145
0.419543 NA -0.726764
2.947469 NA -1.167247
-0.858457 NA 1.918362
-0.368263 NA -1.849166
0.996984 NA 0.039935
0.572541 NA -0.422562
1.393566 NA -0.054354
0.312299 NA -0.707596
-0.592374 NA 0.326273
-0.112852 NA -0.703733
0.38827 NA -0.253493
-0.922407 NA 1.475507
1.145504 NA -0.861588
0.510473 NA 0.169399
1.240115 NA -0.161133
1.182528 NA 0.057439
0.553771 NA 1.154568
-1.269612 NA -0.976577
1.044506 NA 0.884359
-1.325065 NA -0.43513
-0.338698 NA -0.590188
-1.399499 NA 0.255648
-0.843542 NA -0.444909
-0.381462 NA 0.502248
1.240179 NA -1.510748
-0.06797 NA -0.360109
0.798137 NA -1.178079
0.070171 NA -0.712538
0.15594 NA -2.139876
0.159999 NA -0.413801
-1.381337 NA 0.604222
0.380184 NA -1.49969
-0.79276 NA -2.095179
0.679966 NA -0.306582
0.986044 NA -0.542947
-0.50482 NA 0.036356
1.498597 NA -1.120577
-1.359515 NA -0.579531
-1.264304 NA -1.491885
0.211225 NA 1.409455
0.751896 NA 0.043711
-0.501485 NA 2.354162
-0.101616 NA 1.013424
-0.251273 NA 0.351312
-1.503497 NA -0.619442
1.572444 NA 0.631653
-0.692871 NA -0.582554
0.008326 NA 0.010831
-0.751179 NA -0.815871
-0.535888 NA 0.148415
0.044241 NA 0.190295
-0.595928 NA 1.41025
0.841259 NA 0.448183
-1.915425 NA 2.17658
-1.009382 NA 1.764076
1.037252 NA 0.408926
0.042552 NA 0.841966
1.245777 NA 0.31509
-0.598605 NA 1.32955
0.08327 NA -0.054671
-0.260615 NA 0.97779
0.194714 NA -0.584677
-0.962959 NA 0.217268
0.902627 NA -1.531816
-1.135699 NA -1.859459
-1.650778 NA 1.470971
0.507296 NA 1.46904
-1.008067 NA 0.355021
1.541321 NA 0.967867
0.172578 NA 0.35228
-0.314121 NA -0.296962
1.473025 NA -0.810259
-0.495503 NA -1.16482
-0.002646 NA -0.99511
0.271547 NA -1.486389
0.698803 NA -0.490572
0.240463 NA 0.132861
-0.150081 NA 2.087725
2.006972 NA 0.563746
1.10161 NA -0.435958
-0.159789 NA -0.369457
1.370074 NA 0.634397
0.133982 NA 1.133956
1.158361 NA 0.86156
0.640741 NA 0.340714
-0.535649 NA -2.270019
-0.595624 NA -1.025817
0.265717 NA -0.090854
1.072187 NA 1.403486
-0.034777 NA 1.499657
1.704021 NA 0.412655
-0.14942 NA 0.487158
1.192928 NA 0.340443
-0.854004 NA 0.621329
0.140948 NA -0.475631
-0.229167 NA -0.17695
0.04693 NA 1.04872
-1.551546 NA 0.238884
-0.785117 NA -0.176258
0.151515 NA -1.937582
0.337931 NA 0.972716
0.044732 NA 0.175995
0.641979 NA 0.351139
-0.08871 NA -0.125897
1.055815 NA 1.427636
-1.121266 NA 0.601169
-1.364035 NA -0.583812
-0.851384 NA -0.740346
0.894536 NA -1.33508
-1.403138 NA 1.376716
-1.195442 NA -0.416138
-0.42778 NA 0.159493
0.101366 NA -2.050695
2.07536 NA -0.079771
-0.555656 NA -0.221616
-0.311739 NA 0.539533
0.605654 NA 0.662251
-1.930813 NA 0.030939
-0.474477 NA 0.044239
0.875744 NA 0.763441
-0.419684 NA -1.346528
2.223655 NA 1.076059
1.235566 NA 0.186062
0.642359 NA 0.67589
-0.887254 NA -0.032622
0.344442 NA 1.538299
0.180683 NA -0.781521
2.886607 NA 2.28872
-0.162332 NA 0.076735
-0.213882 NA 0.169841
0.514968 NA -0.103988
0.484981 NA -0.376389
0.342733 NA -0.143026
-0.93251 NA 0.583929
-0.340716 NA -0.150726
-1.353885 NA -1.737454
-0.711502 NA 0.516711
1.656719 NA 0.779212
1.516934 NA -0.27216
-1.324921 NA 0.207959
-0.198469 NA 0.430995
-1.049992 NA -0.479906
0.608362 NA -0.292487
2.122986 NA 0.725757
1.074936 NA -0.503787
-0.793897 NA 0.812155
-0.036903 NA -1.705988
0.255049 NA 1.945604
2.044631 NA 0.293235
-1.463023 NA -1.620266
-0.166819 NA 0.262113
0.205584 NA -1.298243
0.508669 NA -2.622483
2.064172 NA -1.749067
0.381333 NA -1.985362
-0.303763 NA 0.222655
-1.0354 NA -0.922826
-0.925135 NA -1.772887
-0.380295 NA -0.340308
-0.174121 NA 0.581532
0.898769 NA 1.191401
0.215771 NA 0.765835
0.152025 NA -0.112096
-0.672161 NA 0.058654
0.898464 NA 1.315757
-0.845478 NA 1.253627
-0.133476 NA -0.886945
1.652623 NA 1.09609
0.222916 NA 0.258346
-1.779672 NA -0.436314
0.81123 NA 0.390543
-0.2384 NA -2.173479
0.221808 NA -0.607466
1.912735 NA -1.606093
1.009182 NA 1.368701
0.422182 NA 0.510914
-1.195061 NA 0.347059
1.783367 NA 0.506856
-1.21503 NA -0.463855
-0.207883 NA -2.046037
-0.311837 NA 1.471098
-1.035396 NA -1.116714
0.630299 NA 0.857478
-0.636628 NA -0.577046
-1.236617 NA 0.739046
0.614878 NA -1.104118
-0.18618 NA -1.811232
-0.931557 NA -0.679031
-0.521514 NA -0.541014
-1.311137 NA -0.972314
-0.127383 NA 0.73273
-0.115261 NA -2.177046
0.459937 NA 1.015443
0.234022 NA -0.055719
0.022533 NA -0.749984
-0.285199 NA 0.70583
1.31691 NA 1.159692
-2.121081 NA -0.802
-0.445728 NA 0.136681
0.278129 NA 1.068227
-0.458163 NA -1.322916
0.899921 NA 0.20656
-0.031398 NA 0.421271
-0.590652 NA -0.319832
-0.429075 NA 1.093783
1.525028 NA 0.140878
3.554343 NA 0.334803
-0.925733 NA 1.138925
1.302841 NA 0.969951
-0.123489 NA 0.003615
-0.592699 NA 2.128757
0.92164 NA -1.387693
0.563521 NA -0.786692
0.777241 NA -1.506518
1.943349 NA 0.999818
-0.75016 NA -0.701437
0.296891 NA -1.27847
0.533011 NA -0.798815
-0.004845 NA -0.348744
-1.313458 NA 0.175002
1.728126 NA 0.675429
0.497226 NA 0.332089
-0.978821 NA -0.024274
1.371094 NA -0.80828
-0.170826 NA -0.880468
-1.103686 NA 0.393079
1.293088 NA 0.241439
0.420906 NA -0.500497
-0.199631 NA 0.267429
-1.467102 NA 1.576517
2.426797 NA 0.12747
-0.788034 NA 1.751017
0.078532 NA 0.372142
2.461885 NA -1.313584
0.540213 NA 0.844232
-0.080413 NA -1.024051
-0.867038 NA -0.641284
0.729351 NA -0.022683
-0.265857 NA -0.101864
0.137221 NA -0.309262
0.23084 NA 1.463431
-1.374268 NA -0.765714
-0.329018 NA -0.087447
0.611909 NA 0.068943
-1.328775 NA 0.917018
1.417346 NA -0.597622
-0.477135 NA -2.294978
1.015025 NA -0.690811
0.561032 NA -0.782482
-0.557999 NA 0.978665
-0.986356 NA 0.336312
-0.298173 NA -0.662609
-1.160691 NA 0.336207
0.636759 NA 1.257959
0.674309 NA -0.295347
0.054826 NA 0.07315
1.623512 NA 1.758229
0.857461 NA 1.033125
0.179723 NA 0.093265
-0.503455 NA -0.737805
-0.13142 NA 1.420506
1.331212 NA -2.094833
-0.251685 NA -0.620659
-1.310326 NA -0.575511
2.095894 NA -0.239767
0.88831 NA -0.501987
0.148191 NA 0.123204
1.432811 NA -0.999363
1.081116 NA -0.188623
0.395826 NA 0.626122
0.902849 NA -0.487674
-0.884573 NA 0.169156
1.171976 NA 0.478385
1.217531 NA -0.110813
-1.210077 NA -0.695089
0.897467 NA 0.038613
-0.887708 NA -0.368379
0.811676 NA -0.056675
2.460859 NA 0.329718
1.003853 NA -0.624796
-1.005585 NA 0.235706
-0.235286 NA 1.466399
0.212137 NA -0.759403
-0.354759 NA -0.74701
0.300587 NA -0.497672
1.165033 NA 0.478182
-0.237823 NA -0.630615
-2.005111 NA -0.374271
-0.231613 NA -0.747667
-0.867971 NA 1.207674
-1.697973 NA 0.163358
-0.102309 NA -0.739645
-1.522858 NA -0.313699
-1.39819 NA -0.457189
1.083394 NA 0.696051
0.8788 NA -0.295064
-1.500308 NA 0.314957
1.27083 NA -0.932774
0.219147 NA 1.621632
-1.318049 NA -0.878071
-1.08715 NA 1.024206
0.341338 NA -0.079794
0.949085 NA 0.388683
-0.524616 NA -0.419924
-0.044532 NA 0.503876
0.08211 NA 0.274227
2.287505 NA 0.822345
0.50644 NA 0.888196
0.981224 NA -0.873951
-2.245046 NA -0.693939
-1.23104 NA 0.844131
-0.073252 NA 0.493371
-0.025116 NA -0.501444
1.478001 NA -0.620235
-0.207457 NA -0.060866
-1.097405 NA -1.708908
1.101091 NA 0.163317
0.191459 NA -0.617956
-0.24673 NA -0.012632
-2.388321 NA -1.655788
2.883389 NA 0.273142
0.173872 NA -1.365049
0.578686 NA -1.23264
-1.223518 NA -1.733661
0.540636 NA -1.936254
1.183307 NA -0.069099
0.549275 NA -0.279887
-1.234951 NA 1.348561
-1.311398 NA -1.756647
-0.417151 NA 0.974212
-0.124583 NA 0.405994
-1.375934 NA -0.863239
-2.023255 NA -0.393157
-2.159816 NA 0.53136
-0.905261 NA -0.020044
0.201151 NA 0.494784
-0.655509 NA 0.408997
0.301631 NA -0.665403
-0.334262 NA 1.4567
-1.611442 NA 0.822502
-0.299017 NA -0.609358
0.193246 NA -0.369248
0.122779 NA 1.520324
0.173587 NA -1.007445
-1.567613 NA 0.242564
0.860597 NA 1.218301
0.59627 NA -0.032615
-0.626758 NA -0.065144
0.150205 NA 0.958168
0.111191 NA -1.077958
-0.967199 NA 0.329478
-0.863107 NA -0.598443
-0.935672 NA -0.332287
-0.824262 NA -0.205308
-0.869264 NA 0.47782
-0.50885 NA -1.345031
-1.600558 NA -0.005909
-0.631232 NA 0.465781
-1.576424 NA -1.012928
0.028943 NA -0.835166
-0.965965 NA -1.005537
0.732339 NA 2.167654
-0.625032 NA 0.480911
-0.196667 NA 0.462783
1.396671 NA -0.947885
-0.581934 NA 0.960435
1.079319 NA -0.53242
-0.163421 NA -0.775939
1.052609 NA -0.29275
0.552057 NA -0.514682
-0.489127 NA 0.185199
-0.286668 NA 0.60626
0.122617 NA -1.159379
0.670436 NA 0.890023
-0.083904 NA -0.174463
-0.717002 NA -0.179223
0.179198 NA -0.288157
0.534927 NA 0.032286
-1.480301 NA -2.087079
0.06935 NA 0.086566
0.40675 NA 1.035926
-0.769159 NA 1.205215
-0.050687 NA 0.722315
1.357041 NA 1.483941
-0.73054 NA -0.752577
0.70884 NA -0.135462
-1.118973 NA -0.835254
0.352848 NA 0.700006
-0.500028 NA -0.07702
1.258825 NA 0.237919
0.703493 NA 0.022383
0.347218 NA -1.553952
0.151866 NA 0.281208
-0.298841 NA -0.874548
0.741862 NA -1.014629
0.16493 NA 0.763427
1.099839 NA 1.815673
0.686276 NA 1.516337
-0.031683 NA -0.374827
3.051787 NA -0.294461
0.216958 NA -2.275446
-1.375557 NA 0.600265
2.751472 NA -1.225577
0.814893 NA 0.021464
-2.177818 NA 0.722432
0.156272 NA 0.325729
0.14772 NA 0.473293
-0.186734 NA 0.590158
1.085854 NA -0.016319
-0.740385 NA 0.495388
-1.864066 NA -0.402209
0.643492 NA 0.344342
-0.507127 NA 0.349451
-0.555192 NA -0.426337
-0.992258 NA -1.051994
-1.447747 NA -0.001727
-0.934492 NA 0.3655
0.285742 NA 1.04654
-2.457497 NA -0.453839
1.229214 NA 0.808973
-1.382386 NA 0.035574
1.689064 NA -0.607198
-0.165935 NA -0.278989
0.273251 NA -0.087399
0.572075 NA 0.786173
0.270942 NA 0.597555
-0.086092 NA -1.243196
-0.356168 NA 1.230121
0.472672 NA 0.754813
-1.081153 NA 0.175729
-0.705066 NA -0.363167
0.178176 NA 1.263438
-0.017407 NA -0.737596
0.771579 NA 1.104049
1.215232 NA 1.326081
0.255434 NA -0.286612
-0.509286 NA -1.049318
-1.093286 NA -2.94452
-0.388577 NA -0.371031
-0.850383 NA -0.47621
0.978806 NA -1.631132
-1.390433 NA 0.869846
-1.351235 NA 0.60488
2.415535 NA -2.060407
-0.168775 NA 1.815165
-0.947336 NA 1.448733
-1.065831 NA 0.608549
0.094006 NA -1.302895
2.184124 NA -0.643895
0.889294 NA -0.391748
-0.216813 NA -0.430223
1.797201 NA -0.835865
-0.704606 NA -0.109722
2.15575 NA -0.39025
-0.280939 NA 1.029013
-1.007745 NA 0.679532
-0.781655 NA 1.09156
0.249531 NA 0.068958
-0.650501 NA -1.407396
-0.526306 NA 0.240228
0.457098 NA 1.13159
1.055261 NA 0.257977
0.434497 NA -0.017494
-0.23679 NA 1.593196
1.153845 NA 1.529855
-0.429908 NA 0.267836
-1.840931 NA 0.541196
-1.433253 NA -0.747185
0.344794 NA -0.910008
0.998038 NA -0.613083
0.757534 NA -0.234411
1.530008 NA 0.302457
-0.924237 NA 0.126551
0.489166 NA 0.274383
1.867996 NA 0.65504
0.292989 NA 1.591564
0.181655 NA 0.713278
-0.67249 NA -0.924095
1.160504 NA -0.054346
1.440719 NA -0.160518
0.41851 NA 0.956211
0.328133 NA 0.903732
-0.107622 NA -0.175272
0.613472 NA -0.39178
-1.386295 NA -0.015475
-1.025256 NA 0.655046
-2.038395 NA -0.070558
-2.009251 NA 1.36547
-0.901959 NA 0.489821
-0.253956 NA -0.056216
-0.512323 NA -0.931525
-0.056246 NA -2.378297
-1.211061 NA 0.650666
-0.139656 NA 0.338009
0.633411 NA 0.113872
-0.444148 NA 1.661345
1.419671 NA 1.827811
1.424966 NA 0.190184
-0.68637 NA -0.639769
1.015527 NA 0.477636
0.407484 NA 0.840694
-0.695586 NA 0.618949
-0.971961 NA -0.727412
-0.539444 NA 0.543807
-1.070303 NA 0.801203
1.032958 NA 0.371189
1.244076 NA 0.364782
-0.951814 NA -0.734675
0.078799 NA -2.18575
-0.990152 NA 0.481972
0.219659 NA -2.210774
1.525713 NA -0.12234
1.357699 NA 0.189208
0.076746 NA 0.659317
-0.173872 NA 0.55457
1.388815 NA -1.09516
0.290334 NA -1.752025
0.994259 NA -0.45203
-0.841986 NA 2.339645
-0.08228 NA 0.471116
1.204136 NA -1.083011
-0.007529 NA 1.516496
-1.248486 NA 1.16807
1.872632 NA 0.289185
-2.660697 NA -0.175039
-0.898763 NA -0.323163
1.926805 NA 1.033845
1.124743 NA 1.07808
2.428459 NA -0.434119
0.856244 NA -0.525588
0.272519 NA 0.762418
0.522134 NA -0.079059
-1.393116 NA 0.705354
-0.905994 NA -1.547918
1.048149 NA -0.059008
-0.537184 NA -1.086958
1.596846 NA 0.744636
0.931781 NA -0.74465
0.792296 NA -0.413242
-0.861325 NA 1.528237
1.319589 NA 1.047669
0.002365 NA 1.256626
-1.205592 NA -0.427409
-0.222065 NA -1.040397
0.825676 NA -1.91243
-1.703573 NA -1.46748
-0.574928 NA -0.803199
-1.024319 NA -0.444699
0.44124 NA -0.264159
1.616608 NA 1.468082
-1.134271 NA 1.198015
0.817672 NA 0.028975
-0.534731 NA 1.639039
0.037762 NA -1.877533
1.022868 NA -0.208982
0.434745 NA 0.195891
-1.26912 NA 0.949624
0.851011 NA -0.346818
-0.329653 NA -1.878274
-0.358514 NA 1.593788
-1.436545 NA -0.70648
-0.48664 NA 0.151593
0.090179 NA 0.366816
-0.408713 NA 0.556262
0.167277 NA 1.418217
0.388441 NA -0.618815
0.835649 NA -1.928618
0.845021 NA -0.235181
-0.101131 NA 1.103567
-1.069017 NA 0.793695
0.461528 NA 0.369974
-0.346721 NA 0.733014
0.947024 NA -0.370224
-0.066877 NA -1.878189
0.128212 NA -0.687546
-0.4439 NA 0.380319
-0.867108 NA 0.800387
0.059717 NA -1.306396
1.092578 NA -2.283875
-0.929396 NA 1.140016
-0.064675 NA 0.288475
-0.68188 NA -0.473403
1.200256 NA 1.024707
-0.571422 NA 0.461076
-0.485045 NA -0.839114
-0.159195 NA 0.540473
-0.584884 NA 0.197318
0.482127 NA -0.508157
-1.816665 NA 0.003251
-2.045509 NA 0.905721
-0.381112 NA -1.454408
-0.199346 NA 0.516433
0.08328 NA 0.028841
-0.460904 NA -1.84057
-0.554307 NA -0.756373
1.367044 NA -0.078805
1.974986 NA -0.258909
-1.612985 NA 1.14731
0.462568 NA -1.264673
-0.358403 NA 1.569846
-1.34202 NA -1.419411
-0.347305 NA -0.892352
-0.52836 NA -1.416352
-2.078535 NA 0.053481
0.198136 NA 1.068114
-0.530498 NA -0.771829
1.154596 NA 0.122993
-1.039007 NA 0.772389
0.700122 NA 0.835059
-0.17083 NA -0.474381
-0.188669 NA 0.517895
0.381972 NA 0.939061
0.367244 NA 1.317926
-0.485152 NA -0.96635
0.706481 NA 0.536628
1.927321 NA 1.238222
-1.101842 NA 0.424523
-0.136907 NA -0.362265
0.73648 NA 0.29715
-0.675901 NA 1.159025
-1.062903 NA -0.215424
1.575931 NA 0.896944
-0.233742 NA 0.607258
0.740348 NA 0.931504
-1.070037 NA 1.301082
0.793647 NA 2.191226
-0.273054 NA 0.937993
0.588065 NA -0.012426
-0.184089 NA 1.882709
-1.154914 NA 0.168067
0.944861 NA 0.185073
-0.22303 NA -1.676697
0.040732 NA -1.814229
0.669177 NA -1.239475
-0.364677 NA 0.309772
-1.052153 NA -0.478028
0.504067 NA 0.016051
1.471071 NA -0.737873
-0.236293 NA -2.361012
-1.353368 NA 0.153753
-0.458659 NA -0.546082
0.373175 NA -2.594098
1.214775 NA -0.289649
1.019945 NA 0.274621
0.18768 NA 1.028721
-1.454365 NA -0.018575
0.509463 NA -0.890015
-1.731788 NA -0.961718
0.255408 NA 0.993562
2.159326 NA -0.613094
1.372619 NA 0.690762
-0.767415 NA -0.818328
0.113888 NA 0.204279
-2.218859 NA -0.666468
-0.245513 NA -0.360022
0.570381 NA 0.347975
0.000357 NA -1.215962
-1.697742 NA -0.532423
-1.078289 NA -0.893127
-0.355631 NA -1.646377
0.525079 NA -0.051452
0.145234 NA -1.237714
-0.598203 NA 1.994594
-0.747512 NA -0.321116
-0.767726 NA -1.473334
-0.053206 NA -0.17709
1.440805 NA -0.82117
0.305292 NA -0.060322
-0.322241 NA -0.327197
1.054118 NA -0.417661
0.578086 NA 0.167414
-0.604851 NA 0.543138
1.52882 NA 2.469524
-1.68404 NA -0.165789
3.699552 NA -0.607638
-0.321001 NA 2.169183
-0.186753 NA 1.072456
1.020659 NA 0.546288
-0.818343 NA -0.183302
-1.075642 NA -0.716665
0.493422 NA 0.280974
1.195297 NA 1.545708
-0.503555 NA 0.74346
-0.396441 NA -1.472514
-0.62856 NA -0.332619
-0.490745 NA -0.896163
-0.401422 NA 1.989423
0.933233 NA -0.834655
0.674701 NA 0.076169
0.732845 NA 0.252777
0.9482 NA -0.423611
-0.115781 NA 0.385965
-1.28131 NA 0.376608
0.015748 NA 0.55522
-0.09302 NA 0.627553
-1.32838 NA 1.968607
2.029909 NA 0.669527
0.197519 NA 0.317639
-0.164338 NA -1.285699
0.234887 NA -0.138451
-0.967215 NA -1.954944
-0.447906 NA 1.689173
0.780068 NA 0.351057
-0.69991 NA 1.401591
0.314975 NA -0.27102
-0.175407 NA 1.698191
-1.067254 NA -0.911819
0.141828 NA -0.784325
1.094043 NA -1.015975
0.222904 NA 1.421859
-0.865282 NA 0.30706
-2.291704 NA -0.874688
-0.986196 NA 0.384537
-1.445695 NA -0.685656
-0.383087 NA 0.698348
2.559645 NA 1.363586
-1.186896 NA -0.633464
0.071843 NA 1.843476
0.6015 NA -1.417676
-0.115896 NA -0.566949
-1.584262 NA -0.429162
1.133129 NA 1.614259
0.071872 NA 0.29859
2.160237 NA 0.483256
-0.956161 NA 0.833889
1.029881 NA -0.782511
-1.320544 NA -1.184929
-0.083089 NA 0.804516
-1.900228 NA 0.77677
1.79724 NA 0.744181
0.309815 NA 0.83539
-1.200081 NA -0.424038
-0.770106 NA -1.552251
-0.409202 NA 0.633669
-0.386616 NA 0.454223
-0.977993 NA 0.23738
-1.142888 NA 0.404493
1.437393 NA -0.117795
-1.600793 NA 1.654464
0.686058 NA 0.340624
0.003469 NA -0.2411
1.642584 NA -0.415525
1.021085 NA -0.87345
-1.78642 NA -0.576541
-0.584616 NA -1.825238
-0.37808 NA 0.13249
1.04018 NA 0.280334
-2.442951 NA -0.502966
1.271866 NA -1.054195
-0.562001 NA 0.061591
0.254123 NA -0.86663
0.311144 NA -0.094304
0.516846 NA 0.577177
-0.526012 NA -0.044296
1.013548 NA 0.026216
0.729804 NA 0.479489
-0.91009 NA -0.668364
0.160644 NA -0.298998
1.129137 NA -1.336847
0.078165 NA 2.818338
0.436701 NA 0.013382
-0.228903 NA 0.124988
0.495297 NA -0.541357
-1.841281 NA -0.347857
1.839891 NA 0.835854
-1.088352 NA 1.024907
-0.58352 NA 1.040218
0.138785 NA -0.544595
0.641291 NA -0.240222
-0.778578 NA -0.403114
-1.100251 NA -0.12905
0.36032 NA 0.63909
0.266184 NA -0.17873
-1.623007 NA 0.672105
-2.202661 NA 1.7527
1.897176 NA -1.745745
1.171779 NA 0.027073
0.685505 NA 1.594361
-1.148783 NA -1.056064
2.234187 NA -0.277395
-1.011811 NA 0.073224
0.9368 NA -1.185867
-1.228391 NA -0.210426
-1.06179 NA -0.488272
-1.30379 NA 0.804875
-2.622863 NA -0.854004
-1.598569 NA -0.836917
-0.070859 NA -1.832635
0.405299 NA 0.17175
1.144102 NA -1.703919
-1.808201 NA 0.549481
-0.351607 NA -0.743179
-0.739227 NA -0.026497
-0.801421 NA 1.014716
-0.574278 NA -1.477678
-0.773318 NA -1.145242
